theme_key	name	nameable	rationale	n_members	kind	example_node	checks_failed	model	prompt_version	status
63985f096afe6e87	PI3K and RAS/MAPK signalling	true	Repeated parent name 'FGFR signalling via PI3K and RAS/MAPK'; renamed to specify the two branches distinguishing it from the sibling phospholipase C pathway.	6	leaf	n0259		claude-sonnet-5	name-v2	current
63d5a0db99c66032	Chaperone-mediated protein quality control	true	Overlapped with parent's 'protein degradation' and could be confused with sibling 'Ubiquitin-proteasome protein degradation'; specifying chaperone-mediated quality control distinguishes it as the non-proteasomal folding/quality-control pathway.	12	internal	n0775		claude-sonnet-5	name-v2	current
63e8547840f1c956	Kinase feedback inhibition control	true	Overlapped with sibling 'Regulation of protein phosphorylation and modification' which already covers kinase-mediated regulation; needs a more specific distinguishing mechanism.	10	internal	n0397		claude-sonnet-5	name-v2	current
64094cde9135d973	Amino acid and biogenic solute transport and metabolism	true	Distinct from parent and siblings; focuses specifically on amino acid and biogenic solute transport, unlike siblings covering micronutrients, ions, lipids, or nucleotides.	17	internal	n0685	in_range	claude-sonnet-5	name-v2	current
64123656bba29b2f	Adipocyte triglyceride storage	true	Distinct from parent (which includes phospholipids) and from sibling (which covers lipolysis broadly); specifies adipocyte-specific triglyceride storage.	7	leaf	n0456		claude-sonnet-5	name-v2	current
65706c6002daceb9	RTK signalling to PI3K/AKT axis	true	Repeats parent 'RTK signalling via PI3K/AKT axis' and overlaps sibling 'Receptor tyrosine kinase to PI3K/AKT signalling'; needs specific downstream node distinction.	9	internal	n0410		claude-sonnet-5	name-v2	current
65a468361cca2585	Nephron segment patterning	true	No siblings and name is more specific than parent, focusing on segment patterning rather than overall morphogenesis.	6	leaf	n0442		claude-sonnet-5	name-v2	current
66df6f6fb08760f4	Neuronal projection outgrowth and regeneration	true	Distinct from parent (which covers broader neurite/cell shape morphogenesis) and from sibling (which covers cytoskeletal shaping/process outgrowth generally); this theme specifically addresses neuronal projection outgrowth and regeneration.	7	internal	n0282		claude-sonnet-5	name-v2	current
672e1c0ed61ecf51	Non-sulfur amino acid metabolism	true	Name duplicated the sibling theme exactly and overlapped with parent 'Sulfur amino acid metabolism'; narrowed to exclude sulfur amino acids, distinguishing it from both.	6	leaf	n0253		claude-sonnet-5	name-v2	current
6790505a427fd364	Complement activation and humoral regulation	true	Distinct from parent (broader humoral effectors) and sibling (antimicrobial peptides); already specific to complement activation.	8	internal	n0013		claude-sonnet-5	name-v2	current
67a7b6e591be8727	Coordinated mitochondrial-cytosolic translation	true	Overlapped with sibling 'Protein translation' and paralleled 'Mitochondrial gene expression'; revised to emphasize the coordination between the two compartments' protein synthesis, distinguishing it from siblings.	7	leaf	n0579		claude-sonnet-5	name-v2	current
685840fff6c1ea9f	Beta cell glucose sensing and insulin release	true	Overlapped with parent 'Insulin biosynthesis and secretion' and 'Glucose and lipid metabolic regulation'; narrowed to the specific beta cell glucose-sensing mechanism distinguishing it from siblings like 'Insulin signalling to glucose uptake'.	15	internal	n0188	in_range	claude-sonnet-5	name-v2	current
68dd5c62961d48c2	Neurotransmitter release and receptor signalling	true	Distinct from parent's broader developmental scope and from siblings focused on morphogenesis/connectivity and structural synapse organization; this theme specifically covers neurotransmitter release and receptor signaling mechanisms.	21	internal	n0459		claude-sonnet-5	name-v2	current
68f8c2f1298cafeb	Coordinated replication-repair synthesis	true	Overlapped with sibling 'DNA repair synthesis and replication restart' and echoed parent terms; renamed to emphasize the coupled replication/repair synthesis mechanism distinguishing it from replication restart and polymerase-mediated repair alone.	8	internal	n0108		claude-sonnet-5	name-v2	current
6927ed3e8d2b9f7e	p53-mediated stress response	true	Too similar to parent 'Stress and nutrient signalling with p53' without distinguishing itself; renamed to specify the p53-centric focus, differentiating from siblings 'Nutrient sensing' and 'mTOR/stress signalling'.	19	internal	n0448		claude-sonnet-5	name-v2	current
6a00eb0271fa2e19	Poly(A) signal-dependent termination	true	Repeats parent 'mRNA 3' end formation' concept; narrowing to the polyadenylation-signal-coupled termination mechanism distinguishes it as a specific sub-process.	6	leaf	n0222		claude-sonnet-5	name-v2	current
6a3eded0b363921d	Neurotrophin and p75/Trk signalling in neuronal injury and regeneration	true	Distinct from parent (adhesion in myelination) and sibling (junction organization in CNS myelination); this theme focuses on neurotrophin/p75/Trk signaling in injury and regeneration, a different mechanistic focus.	7	leaf	n0498	in_range	claude-sonnet-5	name-v2	current
6aed63973daa7e77	DNA replication and repair synthesis	true	Covers origin licensing, elongation, and repair-associated synthesis steps that together constitute genome duplication and its repair-linked synthesis, without extending to unrelated repair pathways like excision or mismatch correction.	17	internal	n0584		claude-sonnet-5	name-v2	current
6b106b05f31825a1	Plasma lipoprotein remodeling and lipid absorption	true	Union covers lipoprotein particle remodeling (VLDL, HDL) and intestinal lipid/cholesterol absorption and transport, all centered on circulating lipid and lipoprotein handling.	19	internal	n0755		claude-sonnet-5	name-v2	current
6b2fa98e840b85dc	Nucleotide biosynthesis and metabolism	true	Overlaps with parent 'Nucleotide degradation and salvage' by including turnover; renamed to focus on biosynthesis and general metabolism, distinguishing it from parent's degradation/salvage focus.	14	internal	n0690		claude-sonnet-5	name-v2	current
6b7ddf5d0b86bef8	Cardiac electrical excitability and coupling	true	Covers the sinoatrial node/conduction child plus direct members on membrane depolarization regulation and electrical coupling between cells, all centered on excitable-tissue electrophysiology.	13	internal	n0492		claude-sonnet-5	name-v2	current
6b9899021b93d7a8	Motile cilia assembly and beat regulation	true	No siblings and name is more specific than parent, focusing on motile cilia assembly and beat regulation rather than general ciliary regulation of embryonic patterning.	5	leaf	n0140		claude-sonnet-5	name-v2	current
6bd4e9684e918cdc	Branched-chain amino acid catabolic disorders	true	No sibling collisions and distinct from parent, which covers broader amino acid and carbon metabolism, not specifically BCAA catabolic disorders.	8	internal	n0264		claude-sonnet-5	name-v2	current
6be57643935a9b6a	Spindle checkpoint and abscission machinery	true	Nearly identical to parent name 'Spindle assembly and cytokinetic apparatus' and overlaps sibling 'Cell division and cytokinesis'; revised to highlight checkpoint and abscission specifics.	18	internal	n0521		claude-sonnet-5	name-v2	current
6c14de36da878161	Chromosome segregation regulation	true	Repeated parent 'Mitotic spindle and cytokinesis apparatus' terms; narrowing to chromosome segregation distinguishes it from parent and from sibling 'Mitotic and meiotic division machinery'.	29	internal	n0238		claude-sonnet-5	name-v2	current
6c570b8489d7aa9c	Cholesterol biosynthesis regulation	true	No siblings to collide with, and it is more specific than parent by naming cholesterol specifically.	4	leaf	n0168		claude-sonnet-5	name-v2	current
6cef2751f8b4ef48	Lymphocyte development and activation	true	Distinct from parent (which spans lymphocytes and monocyte/dendritic cells) and from sibling (which is specific to B lymphocyte humoral identity); this theme covers broader lymphocyte development and activation processes.	14	internal	n0689		claude-sonnet-5	name-v2	current
6db59585981207ac	Cellular stress and oxygen-level response	true	Distinct from parent and siblings; siblings focus on hormonal/endocrine signalling while this covers cellular stress and hypoxia response, no collision.	8	internal	n0575		claude-sonnet-5	name-v2	current
6dbeefddb93d1046	Receptor internalization, recycling and degradation	true	Distinct from parent (broader trafficking/signalling term) and sibling (specific to RTK), and describes the internalization/recycling/degradation fates generically applicable across receptor types.	4	leaf	n0176		claude-sonnet-5	name-v2	current
6dc8fecfc2df678c	Amino acid metabolism for translation	true	Overlapped with parent 'Translation and protein biosynthesis' and sibling's protein modification focus; narrowed to metabolic support of translation.	12	internal	n0461		claude-sonnet-5	name-v2	current
6dd352c2bb56b54b	Dendritic and neurite cytoskeletal remodeling	true	Distinct from both parents and all listed siblings; no repetition or overlap requiring narrowing.	8	leaf	n0349		claude-sonnet-5	name-v2	current
6dd695193405ffcb	Inflammatory caspase activation	true	Overlapped with sibling 'Death receptor signalling and NF-kappaB regulation' on NF-kB content; renamed to focus on the distinct apoptotic/caspase mechanism specific to this theme.	16	internal	n0171		claude-sonnet-5	name-v2	current
6dedb8a325aa4534	Cardiac chamber and valve morphogenesis	true	Repeated parent 'Heart development' and overlapped with sibling's morphogenesis scope; narrowed to chamber and valve formation, distinct from conduction system development.	11	internal	n0526		claude-sonnet-5	name-v2	current
6e2968a554b30ccd	Cell-cell and cell-matrix adhesion	true	Distinct from parent and sibling; no collision.	22	internal	n0156		claude-sonnet-5	name-v2	current
6e5784e0baa3def4	Small-molecule carbohydrate and glycerol metabolism	true	Name is distinct from parent and siblings; no other theme covers small-molecule carbohydrate/glycerol metabolism specifically.	10	internal	n0703		claude-sonnet-5	name-v2	current
6eb5db2849544fcd	Steroid and hormone biosynthesis and regulation	true	Distinct from parent and siblings; specifically covers steroid/hormone biosynthesis and its regulation, not overlapping with axis regulation, insulin, growth/appetite, or stress response themes.	13	internal	n0773		claude-sonnet-5	name-v2	current
6f06c19883a2371e	Imprinted locus epigenetic memory	true	Repeated both parents' combined scope without adding specificity; renamed to reflect the intersection of imprinting and cross-generational memory maintenance.	5	leaf	n0167		claude-sonnet-5	name-v2	current
6f1b1594b3a34736	Purine and pyrimidine nucleotide biosynthesis	true	Distinct from parent (broader metabolism/salvage) and sibling (salvage/catabolism vs biosynthesis); no collision.	3	leaf	n0069		claude-sonnet-5	name-v2	current
6f3fdcd9397f9dbe	Axon-glia adhesion in myelination and neural regeneration	true	Distinct from all siblings, including Gliogenesis and glial proliferation control and Neuronal development and synaptic transmission; no collision.	13	internal	n0803	in_range	claude-sonnet-5	name-v2	current
6f809e5b90a588da	Nephron and collecting duct morphogenesis	true	No siblings to collide with, and the name is more specific than the parent by including nephron morphogenesis alongside collecting duct development.	10	internal	n0122		claude-sonnet-5	name-v2	current
